Customer ID,frequency,recency,T,monetary_value,prob_alive,pred_purchases_6m,pred_purchases_12m,pred_aov,clv_6m,clv_12m,CLV_segment,AcquisitionChannel,AcquisitionCost,AttributedRevenue
12440.0,1,255,717,26.85,0.5585990326889325,0.2907016180059445,0.5804099024443762,27.344873358302284,7.679506574406387,14.69665363362715,Low,Paid Search,12,5.87866145345086
12444.0,4,149,170,28.44011363636364,0.9564895505446492,3.568339168088846,7.028527674384366,28.51740235265685,98.32598719471991,185.75764141606203,Top,Organic,0,27.863646212409304
12445.0,1,398,420,18.124166666666667,0.8972529321588575,0.7389262370870286,1.4660372905872538,19.812157356602714,14.14418369787172,26.90640497948579,Mid,Email,2,5.381280995897158
12449.0,5,416,438,24.05915422885572,0.9707998506801826,2.10418404891651,4.192113173600469,24.255979729442533,49.30886119890492,94.17107340363395,High,Email,2,18.83421468072679
12450.0,4,318,473,18.6,0.8579092463849933,1.4675029119620664,2.924999083902573,19.05209452395684,27.011054724349467,51.60857801555164,High,Email,2,10.321715603110329
12451.0,7,518,528,24.794285714285717,0.9814830862462564,2.3907880113373325,4.774726760152714,24.919853655894418,57.55668734041108,110.17764891737772,Top,Paid Search,12,44.07105956695109
12452.0,1,0,16,19.57136363636364,0.862100225019522,3.526341705180712,6.7974133774758005,21.06147342245097,71.7922903665221,132.85702009850823,Top,Paid Social,8,33.21425502462706
12454.0,4,364,420,416.9945,0.949130133562186,1.7931031750761115,3.569301114605812,402.2719148546655,696.8705752156654,1329.8167857347878,Top,Paid Search,12,531.9267142939151
12455.0,9,648,721,25.902863436123347,0.9665883629760988,2.2229625531843493,4.453772712176189,25.981837491577192,55.794922113575794,107.12974962817856,Top,Organic,0,16.069462444226783
12456.0,2,210,254,25.44832,0.9189313260750688,1.6094025425733194,3.179153707674419,25.81677545218164,40.14572310421278,76.05175546908863,High,Email,2,15.210351093817728
12457.0,7,368,434,35.66559523809524,0.9505855839001688,2.733272535724998,5.447585886071784,35.55061726713848,93.8750960021941,179.35196881639425,Top,Paid Search,12,71.7407875265577
12458.0,3,416,487,21.16059523809524,0.9372641476068077,1.2701936246079633,2.531147669366828,21.627418238745538,26.53967464204516,50.69695575922608,High,Paid Search,12,20.278782303690434
12461.0,1,60,154,23.62514285714286,0.7414086473227492,1.281586557307243,2.5103450104111507,24.560963549894858,30.417406170487936,57.16109661467818,High,Paid Search,12,22.864438645871275
12462.0,1,284,302,19.186935483870965,0.8965236795861747,0.961171498705905,1.8988881106726456,20.729609635330117,19.25142306302148,36.474018925897774,Mid,Paid Search,12,14.58960757035911
12463.0,3,188,241,16.202168674698793,0.9239458184270114,2.1904347366427537,4.329047607227821,16.917653719451792,35.80472504066207,67.860130638023,High,Email,2,13.5720261276046
12464.0,7,299,308,41.79482758620689,0.9803955055516456,3.719111409636916,7.384275390827303,41.54423009441199,149.27666983191307,284.1687713849723,Top,Email,2,56.833754276994455
12465.0,1,152,168,15.791276595744682,0.892366224673029,1.4578490015771293,2.858607222230681,17.798252472548842,25.07327900480073,47.16561746561143,High,Organic,0,7.074842619841715
12468.0,4,495,682,24.4716,0.8864278350818723,1.1046396483933956,2.21000017219431,24.700047738807417,26.358356006048663,50.54075275653541,High,Paid Social,8,12.635188189133853
12469.0,1,14,536,40.40184210526316,0.101484363631751,0.0680800921640785,0.1354775836844265,39.04371907070665,2.568024810510204,4.899101388548848,Low,Paid Search,12,1.9596405554195393
12471.0,78,730,732,35.148452066842566,0.9981781139759578,17.399371985381336,34.89364916403536,35.13896944725596,590.623179502448,1135.066275528878,Top,Email,2,227.01325510577558
12472.0,18,693,725,19.62743139407245,0.9860021680157952,4.2232677178085485,8.46563757734089,19.722001978807207,80.4618127306672,154.5643171104691,Top,Email,2,30.91286342209382
12473.0,4,162,191,23.44375,0.9504217196950614,3.2767048545577624,6.462777111106058,23.71134811487456,75.07180017953769,142.00767520648398,Top,Paid Social,8,35.501918801620995
12474.0,30,649,666,17.499225352112678,0.9920341249284468,7.42740108756354,14.880522961736096,17.56734368013236,126.04796714164512,242.0122532615792,Top,Email,2,48.40245065231584
12475.0,1,356,409,18.846557377049184,0.8811180213135084,0.7416562781182234,1.4709597273852129,20.43577275878904,14.64336020586702,27.847087848431293,Mid,Paid Social,8,6.961771962107823
12476.0,22,486,501,27.35544573643411,0.990318539045284,7.07114306295408,14.127685963678047,27.377703614998875,187.02248349740327,358.14308615930315,Top,Paid Social,8,89.53577153982579
12477.0,8,600,622,35.95101063829787,0.9809583174438438,2.321865684420778,4.645181061474685,35.84458467553542,80.40086533243617,154.16226740960445,Top,Paid Social,8,38.54056685240111
12480.0,6,479,506,22.58202479338843,0.9736748558182496,2.1641404248927487,4.31935199364629,22.784880940033396,47.63704296729139,91.13433910178622,High,Paid Search,12,36.45373564071449
12481.0,14,584,606,31.61480818414322,0.9864905516436592,3.926171708063292,7.856480287884072,31.601992636523303,119.86234230157925,229.8732778647971,Top,Paid Search,12,91.94931114591884
12482.0,28,77,653,116.1343137254902,3.7218035625659246e-18,2.6544603101442138e-17,5.3170752856838146e-17,115.65244638364044,2.9656843054735805e-15,5.693063675918861e-15,Low,Paid Search,12,2.2772254703675446e-15
12483.0,18,660,676,36.83870503597122,0.9903079946178645,4.514132945921053,9.04322617910084,36.78314572001283,160.4044649251452,307.9550755975809,Top,Email,2,61.591015119516186
12484.0,11,648,680,13.410842105263155,0.9823901922608088,2.841058008679641,5.690107119543381,13.652983090862524,37.4715921231514,71.92336052117076,High,Paid Search,12,28.769344208468308
12488.0,2,65,75,23.612,0.9356471094610884,3.461710014190904,6.7471432987351765,24.11521195310174,80.6771567223283,150.89156570668808,Top,Paid Social,8,37.72289142667202
12490.0,20,733,737,21.26329004329004,0.9935769398844958,4.627746009391464,9.278150210099598,21.33562437511921,95.38149927435391,183.25685023471743,Top,Organic,0,27.488527535207613
12492.0,2,340,402,17.028809523809525,0.91991601680279,1.1242038687030214,2.2332413280069474,18.015122305449804,19.56683944800875,37.266387502606136,Mid,Paid Search,12,14.906555001042456
12493.0,1,31,196,19.715454545454545,0.5270510276931895,0.7759411695984124,1.5244121174922491,21.185862217783807,15.884833346674029,29.935813620172254,Mid,Paid Social,8,7.483953405043064
12494.0,8,560,575,16.872702702702703,0.982418253342362,2.4903524081981963,4.978516539373175,17.136673243720097,41.2279097752886,78.99486647472855,High,Email,2,15.79897329494571
12496.0,1,0,619,4.160769230769231,0.0538134505508361,0.0318744114448997,0.0635360265520574,7.758029884138729,0.23889787837263,0.4564820219136678,Low,Paid Search,12,0.18259280876546713
12497.0,2,563,644,109.62280701754386,0.9245605343409748,0.756655687853043,1.5111076113747586,103.8142021876244,75.88641896585142,145.26220951556147,Top,Paid Search,12,58.10488380622459
12498.0,2,36,57,17.55217391304348,0.9118044619237272,3.802413004550656,7.394771468604512,18.50008012404283,67.98607157771025,126.88543249747664,Top,Paid Search,12,50.75417299899066
12500.0,18,650,672,40.7891095890411,0.9886327763022942,4.53024942143068,9.075040004363936,40.69909182128014,178.11493446440298,341.9399140137926,Top,Paid Search,12,136.77596560551703
12502.0,4,214,309,25.332448979591835,0.8866727959525168,2.144535423698819,4.253812440870583,25.52810734126442,52.89315356082631,100.59609124588049,High,Organic,0,15.089413686882072
12504.0,3,578,596,38.9525,0.9596826972385688,1.0933644790355366,2.18348290845361,38.52706991390794,40.694924497010994,77.89630712115301,High,Organic,0,11.684446068172951
12507.0,3,450,584,37.6338775510204,0.909295612321181,1.0544496155622092,2.105324869251846,37.27457557015905,37.97073180750125,72.66723848530368,High,Email,2,14.533447697060737
12508.0,1,2,28,5.772028985507246,0.8333584610928324,3.0427716906934115,5.877197944414836,9.148975788531,26.90834790755356,49.89303846306194,High,Organic,0,7.483955769459291
12510.0,8,592,734,35.71048275862069,0.9200967366727492,1.8808579928673737,3.768557080161768,35.60872653313236,64.70008310016169,124.23451338442364,Top,Organic,0,18.635177007663543
12512.0,1,0,65,4.059705882352941,0.6996579985802607,1.9224568469737795,3.732852123397149,7.670785322763418,14.252611751884412,26.560506584001462,Mid,Paid Search,12,10.624202633600586
12514.0,1,374,641,19.02095238095238,0.7660739828524519,0.4401034185426518,0.8776163488057834,20.58632205148522,8.752861130253322,16.731114753775262,Low,Organic,0,2.5096672130662894
12516.0,3,521,598,35.792162162162164,0.940597906401604,1.068498403059389,2.133898350342599,35.52522107590992,36.67074967875348,70.19572554855279,High,Paid Social,8,17.548931387138197
12517.0,4,161,189,8.812816901408452,0.951243957429645,3.303398987235385,6.514629656522672,9.637701131010894,30.762282267385565,58.18390383110325,High,Organic,0,8.727585574665488
12518.0,4,109,109,16.58782258064516,0.9724557114941792,4.766989842217519,9.34437614061527,17.11656009986546,78.8473033522464,148.27501866524983,Top,Organic,0,22.241252799787475
12519.0,1,413,476,18.1635,0.8797678364677464,0.6527771961146869,1.2971401157795983,19.846112489377063,12.51631359591945,23.845097279458777,Mid,Paid Search,12,9.538038911783511
12520.0,4,194,273,17.330657894736845,0.9002222880852951,2.395213658482136,4.744112301935878,17.831101127920622,41.26471890540255,78.37121255453224,High,Paid Search,12,31.348485021812895
12522.0,1,12,50,16.06,0.8090245326155019,2.470141458236741,4.786842368004365,18.030232274355573,43.04654901319372,80.06803033411151,High,Paid Search,12,32.0272121336446
12523.0,22,712,731,17.488599999999998,0.9908610134114422,5.084950143492454,10.194499372555809,17.58138751897655,86.36330739521188,165.9255673789617,Top,Paid Social,8,41.48139184474042
12524.0,16,660,668,46.35879166666667,0.9913193510032876,4.094004178785428,8.200211043241287,46.20303559756349,182.7312700417545,350.7641560669528,Top,Organic,0,52.61462341004292
12525.0,2,149,646,16.228833333333334,0.2738448083153576,0.2235034350629412,0.4463703714594261,17.273851565139136,3.7297712911729626,7.139768706702901,Low,Organic,0,1.0709653060054352
12526.0,2,93,93,18.54450704225352,0.9480243386762242,3.1527563444040982,6.157136338447038,19.41959188211961,59.16755997032772,110.87149298012332,Top,Paid Search,12,44.34859719204933
12527.0,4,447,528,22.9846875,0.9425213615110348,1.4682074579481692,2.929842770263904,23.269771113257903,33.00600648990914,63.13322441910525,High,Paid Social,8,15.783306104776312
12528.0,5,303,312,21.01608695652174,0.9742251250168968,2.7785822554071995,5.514554750660808,21.3063515950818,57.19746067324285,108.84002159098472,Top,Paid Social,8,27.21000539774618
12530.0,8,582,641,23.792784810126584,0.9689323491796784,2.233571284917774,4.469795576520787,23.922405165209664,51.618250703087895,99.00034324175122,High,Paid Search,12,39.600137296700495
12531.0,1,671,685,15.222047244094489,0.9028691908595082,0.4892544917451119,0.9763510016354088,17.306856077269025,8.180231356893104,15.647517581390282,Low,Paid Search,12,6.259007032556113
12533.0,1,110,738,18.998472222222222,0.2375657488341866,0.1204982735913881,0.2406594203441615,20.566915692812227,2.394188361105131,4.583226385101284,Low,Paid Search,12,1.8332905540405138
12535.0,1,94,186,21.069117647058825,0.7803479173967015,1.190867512522566,2.338038011071622,22.35443366727648,25.724054886648528,48.447941475318814,High,Organic,0,7.267191221297821
12536.0,2,15,58,48.2828735632184,0.8357029553416278,3.4605765414742184,6.730860333126205,46.975638210828,157.11118638234194,293.2602286165756,Top,Paid Search,12,117.30409144663025
12538.0,1,349,377,18.83676470588236,0.8932258757989727,0.8034550078035677,1.5918725756304697,20.42731907786484,15.857185673480105,30.125592234565776,Mid,Paid Social,8,7.531398058641444
12539.0,6,694,715,22.25148809523809,0.9772731974069164,1.6064260996788544,3.217003717144237,22.46284551480061,34.85945113114991,66.90236658165898,High,Email,2,13.380473316331797
12540.0,32,712,731,28.864448767833984,0.9920048542480802,7.273338353783838,14.583702124728614,28.87235294746901,202.8638968442587,389.799034166577,Top,Paid Social,8,97.44975854164424
12541.0,2,251,280,18.868846153846157,0.9322030509408388,1.517088900721455,3.0004193386206546,19.720129693399794,28.905852581995266,54.8220252421869,High,Organic,0,8.223303786328035
12542.0,1,156,639,12.355897435897436,0.4134068116723021,0.2381502906577703,0.4748820639162462,14.83260614620524,3.4125993520945785,6.522973295928953,Low,Organic,0,0.9784459943893429
12545.0,1,184,259,20.0078,0.8432838610599108,1.0160037808280058,2.003199293094855,21.43823413452284,21.045923488930686,39.79788021399436,Mid,Paid Search,12,15.919152085597744
12546.0,1,31,77,16.833333333333332,0.8092322421006408,2.0590982901958403,4.003967634199912,18.697824715342797,37.2095114481779,69.43821674959844,High,Paid Social,8,17.35955418739961
12547.0,2,302,499,18.265714285714285,0.8186575686680287,0.8352490714384629,1.6634220463836809,19.161258052321408,15.461944479033956,29.519070205723413,Mid,Paid Search,12,11.807628082289366
12549.0,5,121,697,32.15673469387755,0.0077392898115146,0.0112368826055541,0.0224926135858785,32.10491930992017,0.3485095918946517,0.668573366726451,Low,Paid Search,12,0.2674293466905804
12552.0,1,0,39,21.891,0.7887659792183744,2.6227507095438387,5.0745667339371945,23.06393683047172,58.46821460266843,108.58843037294446,Top,Paid Search,12,43.43537214917779
12553.0,11,415,422,19.36449579831933,0.987629898765232,4.304389090173988,8.580730735482764,19.522125725780363,81.18164217899111,155.13169314271556,Top,Email,2,31.026338628543115
12556.0,1,100,150,4.989338842975207,0.8444823329393549,1.4844069759604683,2.906715267980491,8.473305931475483,12.154497252451424,22.8341829223884,Mid,Paid Social,8,5.7085457305971
12557.0,7,706,722,322.69206896551725,0.9809355777752028,1.8167290439757071,3.6390702351931545,316.2261500244781,554.985581431526,1065.3846809985184,Top,Paid Search,12,426.1538723994074
12559.0,1,8,319,26.74809523809524,0.2110069258984954,0.2167882342934118,0.4285919815232449,27.256902433196824,5.709243608473348,10.824167928561604,Low,Paid Search,12,4.329667171424641
12560.0,2,137,142,20.323904761904764,0.9440968533208728,2.463635675184092,4.8328036430448895,21.06841028528713,50.15659725562878,94.3871596923181,High,Organic,0,14.158073953847714
12562.0,8,427,434,23.99478260869565,0.9838836182550482,3.169066788080641,6.317209517327709,24.120481270166607,73.8476651743252,141.1112402363485,Top,Paid Search,12,56.4444960945394
12567.0,14,644,666,21.455179968701096,0.9870279627969032,3.615277887915484,7.24057279231199,21.55602123105757,75.28438323376406,144.49874221527537,Top,Paid Search,12,57.79949688611015
12569.0,31,250,251,21.93984042553192,0.9958630844986484,17.168579874576317,34.055941934236074,21.98319901878706,364.6473563685829,693.532615338632,Top,Paid Social,8,173.383153834658
12571.0,1,81,121,15.28264705882353,0.8514544463804095,1.7057307422443078,3.3318943156723235,17.359169842232387,28.614688985742337,53.63101024707029,High,Organic,0,8.044651537060544
12572.0,1,43,51,17.007,0.893051097185212,2.706602120230041,5.2457973243746014,18.847745259202423,49.30577583834902,91.72250535433652,High,Paid Search,12,36.68900214173461
12573.0,4,237,464,6.028655462184874,0.6597042847671782,1.1468756273128,2.2854530780476487,6.959587235083751,7.711179318300639,14.730411878774024,Low,Email,2,2.946082375754805
12575.0,1,69,526,16.39,0.2612034774025778,0.1780717878049499,0.3542782637143849,18.31511008322512,3.150894124844944,6.009771392557791,Low,Email,2,1.2019542785115584
12576.0,7,490,525,15.089577464788734,0.973662983495974,2.3833619462887925,4.759621906571454,15.429878313867704,35.52728684602887,68.0042431915252,High,Paid Search,12,27.201697276610084
